cycle_count,nominal_capacity_ah,voltage_v,current_a,temperature_c,charge_voltage,discharge_cutoff,avg_charge_current,avg_discharge_curr,depth_of_discharge,charge_time_h,rest_time_h,coulombic_efficiency,internal_resistance,max_temp_seen,min_temp_seen,humidity_pct,overcharge_events,overdischarge_events,battery_chemistry,battery_age_days,soh_percent,rul_cycles,fault_type,fault_label
351,150,3.5236,31.942,23.46,4.0606,2.7368,2.567,1.47,0.4301,6.584,0.514,0.93649,0.06647,24.91,20.02,63.7,2,0,NMC,202,93.57,1122,0,Normal
1995,150,3.9028,-18.273,24.64,4.0985,2.9883,2.962,1.955,0.3565,7.957,10.93,0.98973,0.20246,24.64,21.32,68.0,4,0,LTO,1435,59.57,5937,0,Normal
1839,60,3.561,16.757,10.55,4.147,2.8192,2.144,2.487,0.3563,7.475,9.166,0.96399,0.1851,10.77,1.3,58.3,3,0,NCA,1259,62.21,0,2,Overcharge
1321,60,2.9007,-3.634,39.04,4.1808,2.7595,2.931,1.744,0.5086,1.089,2.463,0.98166,0.14327,54.12,38.18,38.7,0,2,NMC,905,74.8,196,0,Normal
282,50,3.2729,-21.297,36.17,4.0557,2.819,2.531,1.523,0.6831,6.158,7.826,0.9932,0.05669,44.3,23.81,63.4,0,1,LFP,126,90.63,2731,0,Normal
1609,100,2.9269,7.092,45.58,4.2047,2.6101,0.905,2.458,0.7019,7.446,9.753,1.0,0.16698,47.88,32.55,58.5,0,0,NCA,1119,69.09,0,0,Normal
109,50,4.2339,31.829,33.81,4.0084,2.6532,0.507,4.119,0.5017,3.438,10.249,1.0,0.04756,42.99,19.14,85.4,0,0,NMC,134,95.5,1325,0,Normal
1016,75,3.1321,-1.509,14.94,4.111,2.8563,2.465,3.914,0.3561,7.458,10.415,0.95571,0.12602,33.18,3.43,52.5,1,2,NCA,728,78.39,148,0,Normal
1203,60,3.7221,16.591,31.52,4.1583,2.5419,2.047,2.333,0.726,7.262,9.416,0.98471,0.13064,39.55,29.4,73.7,4,1,NMC,776,72.65,170,3,Deep_Discharge
1961,60,3.2123,6.173,31.84,4.0728,2.6513,2.476,1.702,0.7593,5.23,7.429,1.0,0.21074,32.31,18.52,32.0,2,1,NMC,1392,57.71,0,0,Normal
543,200,3.7472,6.207,37.42,4.1709,2.8098,2.211,0.831,0.7887,7.288,1.034,0.98844,0.08687,41.65,29.59,51.7,1,1,LFP,420,88.72,2427,0,Normal
1769,100,3.1051,-16.062,47.98,4.2168,2.9978,1.614,4.375,0.9495,5.997,3.134,0.98694,0.17938,60.18,33.49,26.8,1,1,LFP,1225,61.48,1087,0,Normal
1817,100,3.9386,9.816,17.65,4.0223,2.9628,2.834,4.452,0.3254,5.124,6.395,0.98976,0.18492,22.48,8.98,68.2,1,2,LFP,1318,61.66,1217,0,Normal
24,75,2.9607,-29.235,35.67,4.1281,2.9161,2.31,0.52,0.4473,2.707,4.41,0.97809,0.03008,54.55,27.64,59.0,0,0,LFP,0,97.84,2889,0,Normal
842,150,4.098,7.227,28.32,4.0047,2.7504,0.224,3.794,0.7003,4.599,8.535,1.0,0.09953,45.37,27.53,62.1,1,0,NMC,536,82.28,688,0,Normal
790,75,4.0186,27.451,55.69,4.0699,2.9024,2.172,4.443,0.307,5.539,1.42,0.9754,0.097,69.89,50.56,60.4,0,0,NMC,568,83.36,607,1,Thermal_Runaway_Risk
737,150,3.7843,36.079,38.82,4.0342,2.7795,1.724,3.735,0.3354,4.312,11.321,0.99752,0.09959,44.39,24.78,100.0,1,0,LFP,513,83.15,2178,0,Normal
56,60,2.8978,-20.845,27.37,4.1561,2.7292,0.587,1.83,0.5757,4.16,4.068,0.95539,0.03532,29.02,18.37,64.2,0,0,LFP,3,100.0,2908,0,Normal
179,75,3.1024,8.835,43.59,4.0622,2.6118,1.418,2.259,0.7025,7.189,6.211,0.94129,0.04536,59.32,38.39,51.1,1,0,NMC,87,95.88,1294,0,Normal
231,100,4.0461,-14.106,27.54,4.0706,2.9755,1.668,1.643,0.7779,7.883,4.021,0.97553,0.0602,31.52,21.86,24.5,2,0,NMC,142,94.66,1160,0,Normal
1917,60,2.9769,2.81,36.8,4.0514,2.7991,1.512,2.805,0.474,5.818,9.582,0.95673,0.19938,52.7,27.28,43.2,2,2,LFP,1385,59.31,1030,0,Normal
342,150,3.0261,38.443,26.14,4.061,2.8377,1.416,4.471,0.7344,2.94,1.848,0.94407,0.072,42.31,16.09,84.5,0,1,NCA,285,91.56,870,0,Normal
476,200,3.5888,17.555,30.75,4.0563,2.5705,1.967,3.423,0.5584,7.201,4.255,1.0,0.08018,45.6,20.66,80.7,0,0,LFP,403,90.63,2533,3,Deep_Discharge
1822,75,3.1976,-13.049,42.73,4.1745,2.7154,2.044,2.4,0.6892,6.635,7.382,0.99298,0.18161,44.52,41.3,59.1,1,0,LFP,1345,60.06,1154,0,Normal
575,60,3.122,-14.176,26.33,4.239,2.9823,2.153,4.33,0.7687,6.005,0.551,0.98161,0.08028,32.45,17.62,11.2,2,0,LFP,436,88.35,2367,2,Overcharge
454,75,3.6349,0.339,-0.35,4.1226,2.8788,2.332,0.204,0.4757,3.3,7.328,0.97592,0.08286,1.44,-9.63,69.1,0,1,LFP,312,89.33,2581,0,Normal
1255,150,3.3402,1.7,22.44,4.1501,2.9414,2.533,1.518,0.5509,4.941,8.354,0.99903,0.13459,34.3,18.35,50.9,1,1,LFP,838,74.52,1806,0,Normal
288,75,3.0038,2.658,44.83,4.2045,2.6979,1.808,2.292,0.6872,3.279,11.406,1.0,0.06386,60.96,38.79,60.2,0,0,NMC,233,94.96,1163,0,Normal
1236,50,3.5755,-29.784,45.85,4.119,2.5332,0.404,3.044,0.462,1.633,11.703,0.95962,0.12877,59.99,43.19,85.2,1,1,NMC,890,73.56,185,3,Deep_Discharge
257,75,3.3612,39.982,22.84,4.0755,2.6757,1.221,4.979,0.958,6.282,3.135,0.97155,0.05781,40.38,20.21,78.1,1,0,LTO,134,94.44,7799,3,Deep_Discharge
529,50,3.865,41.958,14.06,4.2377,2.688,0.211,3.27,0.8066,5.688,8.027,0.97496,0.07559,14.16,12.51,30.4,0,1,NMC,372,88.74,981,2,Overcharge
686,100,2.949,9.587,25.33,4.2265,2.6506,1.867,2.031,0.7399,2.625,1.004,0.99628,0.09529,45.31,18.86,54.1,0,0,NCA,432,87.94,489,2,Overcharge
928,60,3.6999,-17.403,39.66,4.0551,2.7634,2.93,3.679,0.8105,4.231,8.659,0.97415,0.1169,41.87,29.93,40.5,2,0,NMC,706,82.43,561,0,Normal
228,75,3.4329,-12.539,27.81,4.1758,2.5961,2.516,4.924,0.4639,4.893,3.998,0.98611,0.0495,28.83,13.75,73.5,0,0,NCA,117,94.1,952,3,Deep_Discharge
1249,100,3.3888,-18.839,10.1,4.1618,2.9688,1.561,3.134,0.3046,6.504,2.551,0.97669,0.13978,21.18,0.95,32.5,2,1,NMC,878,74.76,256,0,Normal
595,50,3.1368,-20.643,35.67,4.1624,2.9538,2.183,1.888,0.7531,0.518,0.215,0.99759,0.08896,38.35,27.94,38.0,1,0,NMC,450,87.7,906,0,Normal
1826,60,2.8441,-12.681,40.32,4.2077,2.6308,2.277,3.474,0.9753,7.015,6.31,0.99421,0.18079,41.66,26.56,76.3,3,1,NMC,1239,61.14,0,3,Deep_Discharge
434,60,4.0291,8.446,45.83,4.1685,2.8257,1.866,2.428,0.7611,3.236,2.15,0.9701,0.07222,49.32,39.83,33.5,0,0,NCA,344,89.99,849,0,Normal
881,60,3.2733,2.569,9.38,4.1295,2.7506,2.68,2.772,0.4219,4.322,6.957,0.96346,0.1154,20.23,1.93,48.5,2,1,LFP,609,82.39,2128,0,Normal
1020,60,3.7876,30.484,41.45,4.2115,2.625,1.101,4.786,0.901,3.882,6.132,0.96063,0.12997,57.21,34.61,60.0,1,1,NMC,683,80.48,432,0,Normal
1781,200,4.174,-30.465,31.86,4.0662,2.9485,2.085,2.296,0.7053,6.375,7.424,1.0,0.18009,42.36,26.15,43.7,3,1,LTO,1208,64.52,6142,0,Normal
401,100,3.6192,-17.617,23.4,4.1698,2.6155,0.381,1.706,0.7323,5.397,2.932,1.0,0.07249,27.26,13.43,79.6,0,0,LFP,308,92.44,2607,0,Normal
621,150,3.3759,-40.002,13.52,4.1754,2.8123,0.587,3.247,0.6593,6.043,1.416,1.0,0.09183,25.59,0.64,66.5,0,0,NMC,443,87.06,830,0,Normal
1789,150,3.189,2.894,11.45,4.2176,2.6677,2.828,2.928,0.8138,7.777,9.395,0.94582,0.19161,15.7,-2.54,52.0,1,2,LFP,1250,61.42,1109,0,Normal
87,60,4.1544,32.013,22.32,4.2496,2.9131,1.721,2.107,0.9714,6.296,11.895,0.96599,0.04728,36.56,13.97,42.4,0,0,NMC,55,96.7,1422,2,Overcharge
583,60,3.789,-9.449,21.85,4.1394,2.8102,2.312,1.653,0.5623,5.961,4.557,0.96349,0.08338,25.92,10.18,72.8,0,0,NMC,372,88.89,904,0,Normal
1916,60,3.7647,27.309,28.94,4.1211,2.9163,2.634,2.721,0.7066,1.348,4.648,0.97388,0.1895,34.16,19.74,48.7,3,1,LFP,1346,60.65,1027,0,Normal
1565,100,3.4179,13.875,44.81,4.1502,2.6739,2.816,0.985,0.8979,3.013,10.39,0.93688,0.16704,62.21,39.78,68.7,1,0,NMC,1041,65.44,0,0,Normal
1707,100,4.0253,17.336,29.3,4.1647,2.5056,0.451,1.486,0.9152,4.876,2.09,0.95799,0.17141,29.51,17.04,78.8,1,0,NCA,1214,65.02,0,3,Deep_Discharge
308,60,3.8348,11.718,14.58,4.1782,2.6108,2.165,4.283,0.8762,2.578,4.149,1.0,0.06733,32.68,0.43,73.0,2,0,NMC,282,95.45,1110,0,Normal
905,60,3.2106,36.064,19.82,4.0703,2.9072,1.964,4.564,0.6926,5.335,3.345,0.9921,0.10889,36.14,16.98,77.8,1,0,LFP,652,82.94,2026,0,Normal
342,75,3.6694,-4.004,33.35,4.1218,2.6584,1.88,2.088,0.9554,2.323,1.517,0.98112,0.07249,51.36,20.84,60.7,0,1,NMC,275,92.87,1080,3,Deep_Discharge
435,75,3.4238,13.736,22.48,4.0927,2.6598,0.607,4.204,0.4189,2.747,6.524,0.97153,0.07778,25.36,13.0,50.6,0,0,NMC,281,89.88,1042,0,Normal
176,150,2.8096,36.91,28.84,4.0097,2.7248,2.365,0.695,0.4422,0.556,7.523,0.97207,0.05349,33.03,15.19,75.5,0,0,LTO,70,99.07,7926,1,Thermal_Runaway_Risk
138,60,3.9711,-20.466,41.53,4.1524,2.6373,1.084,1.238,0.452,2.083,10.543,0.99036,0.05216,44.7,31.49,38.0,0,0,LTO,116,96.63,7822,0,Normal
193,150,2.9781,-4.303,36.5,4.2187,2.9035,0.822,3.064,0.5817,4.239,7.781,0.982,0.04807,41.84,22.05,37.9,0,0,LFP,122,96.1,2793,0,Normal
1209,75,3.5394,11.496,24.51,4.2304,2.6609,2.18,3.454,0.7671,5.184,0.604,0.96308,0.13297,27.68,21.69,26.2,1,0,LFP,826,73.07,1733,2,Overcharge
1241,100,3.2875,-17.174,20.18,4.1294,2.802,0.803,1.408,0.5946,3.699,0.586,0.99726,0.13327,33.8,16.68,59.5,1,0,LTO,917,74.22,6653,0,Normal
1187,150,3.296,-18.014,49.69,4.1915,2.7255,1.596,4.711,0.9649,2.922,0.707,0.9668,0.13285,69.34,44.21,79.8,1,1,NMC,843,77.1,190,1,Thermal_Runaway_Risk
1184,150,3.4922,40.599,23.0,4.1781,2.6437,1.089,3.193,0.4684,4.65,3.036,1.0,0.13117,36.33,11.84,59.0,2,0,LFP,870,76.58,1816,0,Normal
942,50,4.2457,-16.241,53.91,4.0572,2.6327,2.506,4.623,0.8701,0.784,3.009,0.95598,0.12101,72.57,48.91,54.7,1,0,LFP,649,80.48,1899,1,Thermal_Runaway_Risk
524,60,3.3922,-7.328,46.19,4.0157,2.7509,2.872,0.708,0.8474,2.403,9.31,0.96191,0.08857,55.18,44.65,43.6,1,0,NCA,322,90.63,678,1,Thermal_Runaway_Risk
1831,75,3.0644,4.318,29.1,4.187,2.6054,2.509,3.0,0.5317,3.272,0.592,0.99874,0.17224,29.24,25.13,65.3,1,1,NCA,1291,60.44,0,0,Normal
1624,75,3.6897,8.574,17.8,4.0707,2.6728,1.311,1.841,0.6295,3.995,7.321,0.96697,0.17142,26.45,6.05,59.0,1,2,LFP,1169,63.76,1421,0,Normal
1859,75,3.1426,-10.905,30.38,4.1373,2.5197,0.656,4.36,0.8331,6.516,7.158,1.0,0.20167,43.18,15.73,63.1,2,1,NMC,1254,65.14,0,3,Deep_Discharge
1065,150,2.953,-4.158,43.17,4.131,2.8952,2.155,0.264,0.898,6.101,6.152,0.99205,0.11645,44.64,40.52,73.9,1,0,NMC,745,75.99,383,0,Normal
914,50,2.8728,-20.036,26.2,4.2045,2.5218,2.73,3.882,0.7777,3.937,0.276,1.0,0.11873,44.09,12.29,45.0,0,1,NMC,629,80.17,577,3,Deep_Discharge
209,75,2.8332,-11.075,16.83,4.1612,2.9361,1.324,0.988,0.9456,4.09,9.903,0.97732,0.06154,18.0,16.75,75.8,0,0,NCA,149,95.35,896,0,Normal
740,60,3.4252,13.907,24.41,4.2118,2.5237,0.314,4.472,0.7341,5.708,4.534,0.95844,0.09769,37.98,16.66,58.8,0,2,LFP,496,82.13,2267,3,Deep_Discharge
861,150,3.4188,18.129,33.9,4.1881,2.9241,0.548,2.419,0.5841,4.164,5.379,0.96032,0.11314,37.71,32.61,44.9,3,1,LTO,597,82.53,7057,0,Normal
1298,200,3.069,20.363,34.71,4.25,2.8221,1.271,1.026,0.7361,1.319,8.042,1.0,0.14124,42.53,20.03,73.0,3,0,LFP,896,73.32,1687,2,Overcharge
953,75,3.9368,-0.097,30.81,4.216,2.753,1.598,4.126,0.7284,3.853,7.962,0.9692,0.11036,34.98,22.32,58.8,0,1,NMC,670,79.75,510,0,Normal
1302,50,2.9874,-3.934,25.34,4.0528,2.5725,1.014,2.615,0.6867,4.939,3.316,0.98204,0.15943,26.25,20.68,58.3,0,0,LFP,908,74.29,1610,3,Deep_Discharge
1274,100,4.1272,-26.155,28.78,4.2403,2.6284,1.565,0.495,0.5144,4.812,0.137,0.95824,0.14107,41.59,14.71,58.9,2,1,NMC,856,74.86,227,2,Overcharge
1333,100,3.652,-7.118,25.4,4.085,2.8451,2.885,0.357,0.7671,1.285,9.665,0.9928,0.14539,26.59,17.16,26.0,0,0,NMC,955,71.04,134,0,Normal
1743,60,2.84,3.469,31.35,4.152,2.7561,0.416,1.417,0.8605,7.772,9.076,0.94853,0.18065,37.73,16.51,45.8,0,1,NCA,1232,64.9,0,0,Normal
832,150,4.1963,21.762,32.63,4.2353,2.7572,2.45,3.625,0.9712,3.13,7.694,1.0,0.10862,40.82,23.63,50.1,1,0,NCA,565,82.32,407,2,Overcharge
139,200,3.2465,-38.663,27.56,4.0535,2.5666,1.475,2.284,0.6483,7.907,11.219,0.95406,0.05982,31.86,12.74,71.1,0,0,NMC,117,96.65,1438,3,Deep_Discharge
791,75,3.4525,-6.737,21.58,4.2143,2.7375,2.03,2.726,0.8266,6.599,2.453,0.95967,0.10844,34.62,10.9,25.3,2,2,NMC,599,82.18,613,0,Normal
545,75,3.2122,-45.316,42.51,4.2383,2.7951,2.914,0.853,0.8614,2.153,1.243,0.97745,0.08307,54.03,30.57,59.8,0,2,NMC,385,88.86,915,2,Overcharge
1844,60,3.8562,-32.074,32.98,4.2134,2.5612,1.487,3.657,0.7718,7.37,11.986,1.0,0.19391,45.57,25.44,78.0,1,0,NMC,1277,63.34,0,3,Deep_Discharge
1016,75,3.5042,26.349,37.16,4.2048,2.9872,0.469,1.934,0.5653,2.082,10.421,0.97126,0.12225,48.55,27.24,74.2,1,0,NCA,686,79.43,181,0,Normal
1927,75,2.9919,-26.035,22.58,4.0662,2.915,2.518,1.807,0.8013,1.36,0.499,0.97134,0.19064,40.62,22.12,69.8,1,2,NCA,1269,59.9,0,0,Normal
1553,60,2.9511,2.161,29.1,4.1018,2.6587,0.941,2.993,0.9843,3.56,3.963,0.97372,0.16979,46.53,27.42,61.5,2,0,NMC,1115,70.4,0,3,Deep_Discharge
56,50,3.8518,20.524,22.37,4.1901,2.7817,2.735,3.874,0.7245,1.387,6.213,1.0,0.03803,30.4,20.66,48.3,0,0,NCA,35,100.0,1200,0,Normal
111,60,3.1438,-9.361,44.14,4.0295,2.7795,0.429,0.316,0.8167,0.669,7.539,1.0,0.05643,50.71,37.46,65.6,0,0,LFP,54,98.07,2865,0,Normal
4,60,2.9998,-24.482,19.17,4.2221,2.5533,0.838,0.435,0.4658,2.802,4.997,0.99631,0.04492,37.57,8.03,46.1,0,0,LTO,39,100.0,7977,2,Overcharge
1433,75,3.5242,2.383,19.92,4.0526,2.7191,2.911,0.661,0.7584,2.58,1.051,0.9967,0.15355,28.09,7.57,68.3,3,0,NCA,1020,70.19,0,0,Normal
1437,75,3.964,31.197,30.68,4.1412,2.6039,2.665,4.261,0.3239,7.412,5.676,0.96911,0.1581,35.59,16.22,31.9,1,2,NMC,1017,71.88,0,0,Normal
1205,75,3.2042,19.855,18.33,4.0263,2.6666,0.813,4.306,0.8815,3.561,6.561,0.96118,0.13516,30.21,16.68,65.1,2,0,NCA,819,77.56,81,4,Internal_Short
1036,60,3.2008,-4.968,44.12,4.0463,2.9719,2.374,3.264,0.4547,7.928,3.776,1.0,0.12589,55.84,35.11,58.4,1,0,LTO,657,78.84,6929,0,Normal
1362,75,4.0091,-11.14,15.9,4.1464,2.7757,0.442,0.42,0.3457,1.247,1.904,0.99451,0.14225,16.67,10.32,63.2,1,0,LFP,972,74.66,1619,0,Normal
1820,100,3.0144,23.128,27.62,4.1587,2.5335,0.642,3.804,0.4243,4.392,6.216,0.98172,0.18526,39.68,24.33,63.9,2,0,NMC,1250,61.32,0,3,Deep_Discharge
1282,75,3.6943,-29.229,25.83,4.0674,2.8361,0.71,4.365,0.6289,5.842,3.333,0.9763,0.13838,44.53,14.96,29.6,2,0,LFP,869,71.55,1684,0,Normal
89,200,4.1848,18.74,33.01,4.0298,2.9993,0.321,4.594,0.3296,2.682,2.869,0.97829,0.059,38.87,28.15,61.0,0,0,NCA,74,98.07,1200,0,Normal
615,75,4.0199,-10.61,21.98,4.1374,2.5838,1.557,4.052,0.3244,1.423,8.686,0.99174,0.09018,25.17,18.49,58.1,0,0,NMC,387,86.67,839,3,Deep_Discharge
890,75,2.8896,-29.743,32.58,4.2102,2.8415,1.294,2.353,0.6571,5.033,6.714,1.0,0.11131,40.08,23.4,36.3,0,1,NCA,581,81.89,272,0,Normal
697,50,3.2639,-35.33,21.39,4.0504,2.9121,1.851,2.402,0.6978,4.782,8.918,0.97881,0.09576,22.02,11.0,55.3,2,0,LTO,495,82.88,7236,0,Normal
1273,100,3.0064,32.702,19.91,4.1729,2.922,2.128,2.586,0.523,2.884,5.376,0.94612,0.13842,24.83,19.72,55.0,1,1,NCA,923,75.6,0,0,Normal
1278,150,4.1764,-4.023,27.74,4.0965,2.8538,1.867,2.475,0.3118,2.297,0.93,0.99443,0.1455,28.73,19.87,45.7,0,1,LFP,921,74.19,1649,0,Normal
1611,150,4.2296,-17.885,28.96,4.2358,2.9549,0.98,2.668,0.6217,6.856,5.91,1.0,0.17086,42.88,25.93,80.8,1,0,NCA,1097,63.93,0,2,Overcharge
897,200,3.1407,-0.874,27.19,4.0206,2.516,0.431,0.591,0.9431,7.631,7.143,1.0,0.10627,31.97,22.36,50.4,0,0,LFP,618,82.3,2100,3,Deep_Discharge
970,60,3.7711,-11.445,26.12,4.01,2.5321,2.25,4.11,0.639,5.689,9.321,0.98753,0.11627,39.0,14.92,47.1,2,0,LFP,686,78.28,2073,3,Deep_Discharge
1131,75,4.0204,-10.767,43.65,4.0311,2.5673,1.066,0.214,0.6174,4.156,6.995,0.96856,0.12471,60.27,33.9,51.9,0,1,LTO,735,75.92,6812,3,Deep_Discharge
667,75,3.1388,-9.925,33.02,4.1956,2.5217,0.892,0.349,0.691,1.005,9.549,0.96735,0.09431,44.33,24.78,45.7,1,0,NCA,443,85.1,488,4,Internal_Short
593,75,3.0721,0.166,32.44,4.2307,2.56,2.133,0.327,0.4153,1.11,6.152,0.98312,0.08821,48.72,22.99,21.2,0,0,NCA,439,88.38,588,2,Overcharge
588,60,2.8163,15.148,40.74,4.2056,2.9085,1.437,4.521,0.8621,3.848,7.344,0.95996,0.08865,59.11,31.87,26.0,0,1,LTO,406,85.93,7333,0,Normal
484,150,3.3973,-30.578,16.4,4.1795,2.9482,0.773,4.978,0.3233,7.235,0.271,0.98391,0.0748,20.11,12.24,80.7,1,0,NMC,304,90.62,1066,0,Normal
981,150,4.1042,27.009,50.79,4.0144,2.668,2.346,1.627,0.3394,6.238,10.338,1.0,0.12001,55.83,40.64,44.0,1,0,NMC,674,80.87,556,0,Normal
971,75,4.1093,-18.9,13.21,4.0535,2.9786,2.458,0.802,0.3393,5.634,1.986,1.0,0.10824,13.83,9.37,53.5,0,0,LTO,669,77.98,7052,0,Normal
1281,60,2.9852,5.124,42.31,4.2338,2.7092,2.959,0.291,0.8548,2.296,8.869,0.98237,0.14267,48.9,28.82,37.5,1,0,LTO,935,70.66,6777,2,Overcharge
638,50,3.0963,-1.163,13.2,4.1557,2.586,1.51,4.529,0.5578,1.36,5.337,0.94806,0.08759,13.56,10.74,45.1,1,1,NMC,421,85.07,746,3,Deep_Discharge
996,100,3.3917,-16.138,29.36,4.1171,2.8407,0.303,1.917,0.7503,7.195,10.707,0.9826,0.12166,38.86,16.37,50.5,0,0,LFP,712,78.67,1976,0,Normal
1926,60,3.9319,22.706,23.82,4.1631,2.7102,1.648,2.563,0.3557,1.742,3.653,0.95051,0.19767,39.75,16.1,45.4,3,0,NMC,1342,61.02,0,0,Normal
281,150,3.6872,-15.883,45.27,4.0446,2.5097,0.265,2.001,0.8339,2.096,11.664,0.99194,0.05898,53.4,34.68,62.6,0,0,LTO,217,94.01,7632,3,Deep_Discharge
985,100,3.5451,28.376,37.71,4.2232,2.9832,2.853,4.554,0.5343,6.189,8.83,1.0,0.12579,51.66,37.26,65.0,1,1,NCA,662,75.52,252,2,Overcharge
1111,75,3.6583,13.36,27.13,4.1641,2.7989,0.689,4.196,0.4509,6.3,7.375,1.0,0.11677,31.8,14.48,41.5,0,0,NCA,760,75.05,118,0,Normal
1227,75,2.9395,-14.99,35.32,4.1178,2.8067,2.791,4.502,0.8003,5.585,11.291,0.9587,0.13356,41.08,22.23,48.1,2,0,LFP,817,74.52,1775,0,Normal
15,50,3.4926,-23.969,32.82,4.1143,2.9913,2.86,2.263,0.3451,1.416,6.478,0.95504,0.03717,47.72,28.25,70.7,0,0,NMC,47,100.0,1459,0,Normal
1174,150,4.2385,21.304,37.02,4.2056,2.9168,2.371,1.241,0.6403,1.74,4.362,0.96566,0.13653,46.2,26.58,40.2,1,1,LFP,865,73.06,1724,0,Normal
935,75,2.9282,-22.822,28.03,4.077,2.6813,0.444,3.09,0.5682,6.736,8.34,0.97912,0.11599,29.54,27.78,58.9,1,0,NCA,667,80.46,209,0,Normal
253,200,3.5529,-2.663,23.06,4.0343,2.5209,1.763,1.214,0.8189,2.772,2.929,0.93609,0.05695,24.24,10.93,22.3,0,0,LFP,216,93.71,2751,3,Deep_Discharge
1211,75,3.2287,13.936,8.29,4.0464,2.6112,1.192,1.761,0.7473,4.573,6.271,0.98181,0.13469,19.61,-4.9,55.6,1,0,LFP,819,75.75,1782,0,Normal
328,100,3.5829,9.271,26.56,4.0203,2.6758,2.497,4.736,0.9241,6.517,10.733,0.96529,0.06861,29.89,19.83,63.1,1,0,LFP,202,93.79,2605,0,Normal
543,50,3.632,-4.057,31.34,4.127,2.9801,1.046,4.381,0.8087,2.46,5.283,0.96901,0.07867,36.15,30.81,82.0,1,0,LFP,326,87.4,2491,0,Normal
782,75,3.6373,-14.593,19.99,4.1693,2.9443,1.464,2.298,0.591,1.653,5.093,0.95902,0.10828,37.83,15.8,49.0,0,0,LFP,551,84.17,2214,0,Normal
996,100,4.0357,14.442,29.24,4.2335,2.5108,1.806,1.74,0.4296,3.031,4.046,0.94008,0.11492,43.45,18.86,43.9,2,0,LFP,714,77.65,1900,2,Overcharge
1420,100,3.3651,-37.619,41.14,4.1877,2.9936,0.299,2.978,0.6151,4.327,7.88,0.98828,0.15099,42.26,36.33,24.9,1,1,LFP,965,71.2,1576,0,Normal
1540,100,3.5487,5.191,30.89,4.1458,2.6286,1.905,3.862,0.4169,3.688,3.202,1.0,0.16621,40.39,18.94,61.3,2,1,NMC,1078,70.08,0,0,Normal
1482,60,2.8158,-25.934,22.61,4.216,2.8877,1.164,1.132,0.3793,2.43,9.689,0.96533,0.16812,37.31,22.23,59.6,1,2,NMC,1049,70.69,0,0,Normal
1353,200,3.9448,-17.545,39.23,4.2231,2.5583,1.682,4.553,0.3342,3.377,7.582,0.98077,0.14309,50.12,26.75,51.2,2,0,NCA,937,72.55,0,2,Overcharge
1843,200,3.1763,7.367,32.19,4.1781,2.6102,0.55,1.1,0.6795,6.071,11.496,0.987,0.18798,38.66,17.45,73.1,4,0,LFP,1304,61.44,1079,0,Normal
844,50,3.984,-14.993,31.9,4.0141,2.7527,1.14,3.128,0.6963,4.591,11.072,0.97939,0.10462,33.45,23.47,63.4,0,1,LFP,594,82.39,2114,0,Normal
1192,150,3.1852,23.146,25.71,4.0729,2.8518,1.829,2.839,0.7587,2.7,3.817,1.0,0.12753,42.04,21.51,28.4,1,0,NCA,895,77.22,0,0,Normal
1716,60,2.8156,14.129,17.4,4.084,2.6727,1.8,1.779,0.9208,4.207,9.876,0.99153,0.18261,24.37,16.49,40.2,0,0,LFP,1170,62.68,1392,0,Normal
365,100,3.0245,-13.95,32.43,4.2493,2.9366,0.642,2.895,0.9391,6.192,0.636,1.0,0.07894,38.8,30.67,51.2,0,1,LFP,215,92.35,2642,4,Internal_Short
1201,60,4.2292,-4.505,33.68,4.116,2.9701,1.361,4.424,0.5385,2.555,3.904,0.98411,0.14566,43.6,19.87,21.5,1,0,LFP,882,74.8,1798,0,Normal
654,200,3.2637,-22.072,22.83,4.1905,2.5613,1.655,1.786,0.7453,1.73,9.259,0.98981,0.09291,27.44,13.0,56.5,0,1,NMC,409,87.64,759,3,Deep_Discharge
1385,50,2.9578,9.46,31.56,4.2034,2.8593,0.427,4.449,0.6235,4.54,0.882,0.9778,0.16095,35.09,29.69,44.5,2,0,NCA,968,69.02,0,0,Normal
759,75,2.9722,31.363,39.35,4.1633,2.566,1.878,0.501,0.8269,3.995,7.156,0.99925,0.10542,43.01,34.31,45.5,1,0,NCA,549,84.07,395,3,Deep_Discharge
638,75,3.25,-23.902,19.84,4.0046,2.6704,0.849,2.762,0.8015,4.838,9.103,0.98854,0.08584,37.99,10.45,59.3,0,0,LFP,399,87.21,2360,0,Normal
1798,60,2.8546,3.768,34.22,4.0048,2.9098,2.777,1.606,0.4368,1.153,8.491,0.97899,0.17777,45.56,29.47,79.2,4,0,NMC,1318,64.48,0,0,Normal
1063,75,3.5417,6.469,29.0,4.2047,2.6682,0.952,4.666,0.4218,1.984,9.305,0.98285,0.1211,48.66,15.73,58.5,2,0,NMC,780,78.48,395,0,Normal
923,50,3.1099,-25.001,39.6,4.1848,2.9537,2.405,0.426,0.3799,0.779,1.967,1.0,0.1057,48.46,38.88,72.9,1,0,LFP,597,81.77,2053,0,Normal
415,100,3.553,-20.168,40.77,4.134,2.7057,1.83,0.29,0.386,6.746,3.81,0.94846,0.07249,42.49,27.82,72.1,1,0,NMC,292,91.6,1077,0,Normal
1378,200,3.0041,-36.167,30.62,4.0622,2.6549,2.119,4.086,0.4722,3.356,9.103,0.95938,0.14575,49.34,29.3,65.3,1,0,NMC,1009,70.17,13,0,Normal
